order_id,on_demand,total_minutes,to_weigh,no_weigh,total_products,found_rate,picking_speed,accepted_rate,rating,distance,sabado,domingo
b777c50a58469e307b2babfee99ab4ce,1,62.81805129999999,0,20.0,20.0,0.8842,2.0,0.88,4.92,1.4275423919680343,1,0
47378fbef435937d588b7ea3aae495c9,0,80.8067817,5,71.0,76.0,0.8879,1.79,1.0,4.84,0.8457426694203912,1,0
87d8c8c3aad128b2d8092b36e2a5fd2c,0,39.149312883333295,1,6.0,7.0,0.8418,2.43,0.8,4.8,0.5703675553116452,1,0
bf8c205ddfb0b629100ff1b80e21a080,1,69.8604439333333,1,71.0,72.0,0.8344,1.0,0.96,4.96,0.40158811767116676,1,0
67f1457784008dfcb7d08451984ec7d6,1,42.8255479333333,0,2.0,2.0,0.8344,1.0,0.96,4.96,1.7286480445299357,1,0
62074026c865c946c9db4141f5fbadf5,1,60.3891463166667,1,9.0,10.0,0.8344,1.0,0.96,4.96,3.417484269140805,1,0
c1177e4464209098c0c46e047cf00733,1,47.13044195,5,10.0,15.0,0.8344,1.0,0.96,4.96,3.6643445258704976,1,0
d72eb250382abf5616d7558670f080ec,1,68.5506681666667,1,44.0,45.0,0.8806,1.0,0.92,4.84,0.33124376595922017,1,0
f3dd893e35a336793bafdbc3f8965e0e,0,52.2845845333333,1,22.0,23.0,0.9111,1.23,1.0,5.0,3.0130811348617197,0,0
46210b85441a1693d719586de269dabe,1,114.670043416667,3,32.0,35.0,0.9264,0.88,0.96,4.84,6.251953074112495,1,0
55734fffbb3d446040e782bd449de1ea,0,45.50411695,0,14.0,14.0,0.9264,0.88,0.96,4.84,3.860517317702305,1,0
277bf6c820e483ec414aba4960c54669,1,56.1583609833333,0,20.0,20.0,0.9059,1.25,0.96,4.8,3.417484269140805,1,0
daa9dce47bdce936ded1057b5d2c5632,0,63.637508983333305,0,21.0,21.0,0.9059,1.25,0.96,4.8,3.8257892826318916,0,0
fefdec6c4a2d0cf6d439f753654a1f4a,0,65.3648571666667,1,9.0,10.0,0.9059,1.25,0.96,4.8,1.9472516991116202,0,0
0a5b806693bfd6bbf1d3e763aa4ee782,1,184.476452033333,8,290.0,298.0,0.9059,1.25,0.96,4.8,0.90727987099615,1,0
6679c7b176f2e2ab462c5baf67107922,0,68.5522752666667,4,40.0,44.0,0.9059,1.25,0.96,4.8,1.421350316550026,0,0
797361842ac36fbdfeb82c79e8d0447d,1,125.94740815,0,24.0,24.0,0.9059,1.25,0.96,4.8,3.713410829769835,1,0
b290b03707ab18e67bdec467d8b3fcbb,1,78.0224621833333,4,28.0,32.0,0.8587,0.97,0.92,4.92,4.277733385026424,1,0
71f9ef151c8be226b7b263fcc6228a59,0,68.8383334166667,1,63.0,64.0,0.8757,1.6,1.0,4.8,0.41946045683355343,0,0
110ce4042c9f0f1497a453febaf969b2,1,109.171691816667,4,93.0,97.0,0.8757,1.6,1.0,4.8,2.841642813746685,1,0
4069b5a3941fe3b3894ad890187d24ea,1,67.39250290000001,3,30.0,33.0,0.8998,1.58,0.96,5.0,2.0681097268403863,1,0
3d607988da03688e795cbbc7188b2b31,1,103.95071429999999,3,59.0,62.0,0.8998,1.58,0.96,5.0,4.73382256025193,1,0
409c24271c6e2628c5dfeb8dd982ee6b,0,79.56972315,2,108.0,110.0,0.8864,1.22,0.92,4.88,1.8396425813896984,0,0
f4a4579718e133c0e629b15f22efc4d6,0,54.93688805,0,14.0,14.0,0.8466,1.42,1.0,4.84,4.626684374046481,0,0
cb9124eff59e2a930756d4898ac2bf64,0,77.2732448,3,40.0,43.0,0.8466,1.42,1.0,4.84,2.8815290787850394,1,0
0e24bf3d21dc242310b6033ceed6328a,0,103.89788535,4,24.0,28.0,0.8467,1.12,1.0,4.8,1.4981219596590947,1,0
638a738d114317d073edb13d6f97cdbb,0,64.7767210666667,1,10.0,11.0,0.8467,1.12,1.0,4.8,1.9355145561619822,0,0
be13231d6716035ab581a90276e9ee0d,0,79.72911655,2,12.0,14.0,0.8467,1.12,1.0,4.8,0.9301154521772363,1,0
3f85d66470c3041d61ba99df830fd272,0,56.3844042,0,12.0,12.0,0.8467,1.12,1.0,4.8,1.8871557633713703,0,0
0c4e073c1b491007de8d188f25f84804,1,109.572767483333,4,99.0,103.0,0.8467,1.12,1.0,4.8,1.8822777228636358,1,0
242a90a0b82385a0df0b50ff040c781d,1,80.3344170333333,3,15.0,18.0,0.8637,1.63,1.0,4.92,1.1717976233054501,1,0
5fc7ace2873383509ade9eb77b09dfcb,1,74.9564379666667,0,13.0,13.0,0.8637,1.63,1.0,4.92,1.3139039270746429,1,0
a880f89b479b593621635503f83fc881,1,118.640454333333,8,178.0,186.0,0.8516,1.74,0.96,4.92,2.925069991877771,1,0
f80102d44b48442e766491ffd4e85312,0,89.5721224666667,1,72.0,73.0,0.8988,1.0,0.96,4.8,2.330456226979412,1,0
1396cad490cc086d6d69ce4376636fa5,1,104.94200981666701,3,82.0,85.0,0.8792,1.12,0.96,4.84,1.7298378550117282,1,0
f5286276fec718ac42b0106628972f93,1,78.6114008333333,2,57.0,59.0,0.8539,1.38,0.88,4.76,1.721033899482842,1,0
58fd323176f9a001d8a109bec5cfcfea,0,44.6070172666667,3,18.0,21.0,0.8834,1.25,1.0,4.76,1.7080626298830366,0,0
adbf9f1a7402e12671b2578905fe2928,0,50.9184646,0,28.0,28.0,0.8834,1.25,1.0,4.76,1.8576800071165287,1,0
17af04a2c11f1b37bfec21446651e5c1,0,53.48531675,1,1.0,2.0,0.8585,3.29,0.8,4.76,1.2506430455134048,0,0
e0ab20951b591ed39cc7f48dbff27121,1,50.77855665,3,30.0,33.0,0.8844,1.42,0.96,4.56,1.1383180777534139,1,0
49b9ccc95ee53759533cdf56a1e0f60c,0,67.6538888833333,4,24.0,28.0,0.8846,1.25,0.96,4.8,1.7006847027089718,0,0
819d48be727add257e77d1762575fdaf,0,60.924842716666696,3,94.0,97.0,0.8951,1.12,0.88,4.84,1.8441805526345212,1,0
e1dca28b33387ab0a414ccac0d8f8855,1,73.8157414666667,3,126.0,129.0,0.8951,1.12,0.88,4.84,3.4634756113186542,0,0
609058a355ca3c9078c11359e9011ef9,1,72.1092674666667,0,30.0,30.0,0.8203,2.12,0.88,4.92,1.64628592755231,1,0
c52e9c1506f8fd6860e477e1f27df5ac,0,77.0365386166667,5,74.0,79.0,0.8948,1.26,1.0,4.76,1.0422327727629728,1,0
af53a11775e9aae0203420a38e39417b,1,83.9852346166667,0,18.0,18.0,0.8796,1.24,1.0,4.96,0.90727987099615,1,0
edbfb427081233354692c1c00e6cf2e1,1,40.28767385,0,9.0,9.0,0.8796,1.24,1.0,4.96,2.572033431530737,1,0
55efde752c53de6c94d905f8aa6b7cf5,1,73.6208291166667,1,51.0,52.0,0.8796,1.24,1.0,4.96,1.4443043774230444,1,0
2f5bedb237274e58efb8156abd644d01,1,71.1417724833333,1,66.0,67.0,0.8814,2.12,0.92,4.88,0.8763220338372961,1,0
014881ede5bb3647d7a8a273e88ca814,1,56.3306964833333,2,40.0,42.0,0.9041,1.68,0.7058823529411771,4.88,2.8428668973295426,1,0
03203f861c78715804c49985be30123c,1,42.76349495,0,11.0,11.0,0.9041,1.68,0.7058823529411771,4.88,1.680800609199797,1,0
bb837bb45eace819e26585d711240e52,1,84.3785166833333,1,74.0,75.0,0.9041,1.68,0.7058823529411771,4.88,1.8202890774618792,1,0
9ba0c9ee72a554df6aa2dbebb9751df2,1,74.5918720666667,2,20.0,22.0,0.8803,0.96,0.96,4.88,3.162464026560491,1,0
944ee59fcb158b6a0cd2edd3cb911779,0,32.5521624,2,17.0,19.0,0.8803,0.96,0.96,4.88,0.913506316773317,1,0
bfa646dee297aebd411fdfd3e2ca5deb,1,77.534272,8,129.0,137.0,0.8803,0.96,0.96,4.88,1.4683416977912447,1,0
813a2cdd853a9bc3add1746222e4bf66,0,48.6297007,2,86.0,88.0,0.8803,0.96,0.96,4.88,3.1129758807967085,0,0
5519f4f48a9f3ec469674ca17e1302cd,0,46.860232033333304,2,56.0,58.0,0.8803,0.96,0.96,4.88,3.7183271463692016,1,0
2e1725677e435b80be8b571a3ddc80ff,0,51.6813528666667,2,37.0,39.0,0.8803,0.96,0.96,4.88,1.9311086795901566,0,0
d47e2c82324b7239d9a5c14da100816e,1,75.0824578833333,8,83.0,91.0,0.8803,0.96,0.96,4.88,2.181441133667162,1,0
3e00a6151f5e8a8639c0b2bff29e4f29,0,36.793124,3,30.0,33.0,0.8803,0.96,0.96,4.88,1.5549054289443915,0,0
fee23b7d75f96b7c5d7ff3dda3d32b8e,0,36.17514525,0,43.0,43.0,0.9194,1.1,1.0,4.8,0.8105810157490023,0,0
ba86ef0c3d94eafb01147e1154be7204,0,52.632697933333304,5,64.0,69.0,0.9194,1.1,1.0,4.8,1.9339795862027336,0,0
6c22c6837c2e58a11f82a625a28ec4ce,0,41.151799333333294,2,15.0,17.0,0.9194,1.1,1.0,4.8,1.0625398925719902,1,0
903a22306c62841a980cf34d87e7092d,0,50.8689068666667,0,56.0,56.0,0.8506,1.36,1.0,4.92,1.9584831486104075,1,0
46cca1215abac03f3c95a03e3911b419,1,63.2964628666667,1,17.0,18.0,0.8506,1.36,1.0,4.92,1.4905266252388119,1,0
6d27f0606a284910b4bde46a799ce6d6,0,77.3734183833333,2,20.0,22.0,0.8506,1.36,1.0,4.92,1.3252519937034832,1,0
a700ded07422484a1899d85762d579ba,0,44.0925021,0,2.0,2.0,0.8257,2.0,0.92,4.8,1.7304110510639634,1,0
59df4367e892d14b88e88fe0c118d004,0,41.18026,0,5.0,5.0,0.8257,2.0,0.92,4.8,1.3478812874370814,0,0
188dd8e022fdd5e3e52100793b091c25,1,74.85488985,3,23.0,26.0,0.8257,2.0,0.92,4.8,0.6181026781549434,1,0
7aaaad6f2b68373ad25687cb8a989d97,0,95.18426425,0,17.0,17.0,0.8257,2.0,0.92,4.8,3.4554058099069302,0,0
2e65955f41185f05dbbe22d35f1c7576,0,35.9785920333333,2,11.0,13.0,0.8257,2.0,0.92,4.8,0.28296622811255334,0,0
dc9a6bdff0a5b0db02216f0dcdf2a9e7,1,78.8025765833333,0,14.0,14.0,0.8257,2.0,0.92,4.8,1.2009764892991983,1,0
27df83ac40ffdb83c9a4d994bd04a8b1,0,65.82466099999999,2,53.0,55.0,0.8862,1.16,0.88,4.68,0.5327172459142511,1,0
281c88a3ccb87f4e4b089612f4e4bd48,1,38.4764443333333,0,3.0,3.0,0.8862,1.16,0.88,4.68,0.7658373776839045,1,0
c3cbb5d59a3d69679918931537d532fc,0,40.8676315833333,2,18.0,20.0,0.8729,1.17,1.0,4.92,3.288099001167258,0,0
9dd1f1e23e3551b8f1dc251fbc449265,0,37.6281617,0,9.0,9.0,0.8729,1.17,1.0,4.92,2.0610561857384155,0,0
b2d0bdb2e56b544a4b4e76253399f7cd,0,75.4555190333333,1,9.0,10.0,0.8615,2.0,0.96,4.57,3.7999564130791526,0,0
1afcf2d1f80342a04b1686bc4d461c8b,0,44.5944366166667,1,15.0,16.0,0.9013,1.33,1.0,4.88,1.1063664670577265,0,0
a366521587d8a0808fb68e68a2cff540,1,114.85873319999999,1,101.0,102.0,0.8644,1.43,1.0,4.96,3.831940423543432,1,0
98a56efbe1e75c64d8ef934f6f902656,0,61.1558108,5,12.0,17.0,0.9182,1.42,0.84,4.88,3.3566418971549203,1,0
681e33ac315738ed3f4c64119e708137,1,80.902783,5,29.0,34.0,0.9182,1.42,0.84,4.88,4.407092085273724,1,0
d326a042ce419ad7c679ecaa00b1a505,0,86.7193159666667,8,72.0,80.0,0.9182,1.42,0.84,4.88,3.5137440092737235,1,0
f30825b343ca4ba43b44044076d3e319,0,59.7600956,2,25.0,27.0,0.9182,1.42,0.84,4.88,2.5682600061337193,0,0
568dd526fe32657dc15563be40dcadc7,0,48.3245114333333,0,31.0,31.0,0.9182,1.42,0.84,4.88,4.32235253877523,1,0
a0c50de91be8ed7acd410a3dce4a7ad1,1,129.154662216667,5,61.0,66.0,0.8816,1.47,0.92,4.68,2.59679689774525,1,0
4179c826743cb88b5932d8318b9fea75,1,101.679813633333,4,48.0,52.0,0.8706,2.33,0.92,4.92,3.5162248825899107,1,0
558e6e4e4e47438fc757b07c1d1e6af5,1,65.2425631166667,1,26.0,27.0,0.8706,2.33,0.92,4.92,1.618428526170343,1,0
40a27cbe524f01f85a67b1174cedd460,0,53.90014715,2,8.0,10.0,0.8706,2.33,0.92,4.92,3.324439065634538,1,0
e5ceabeb8dcdd73f8265c8c36f5803e8,0,59.443393583333304,0,11.0,11.0,0.8706,2.33,0.92,4.92,4.0261116282017895,1,0
86ff152ac86a943a04e468286868e8bc,1,99.49798609999999,2,88.0,90.0,0.8706,2.33,0.92,4.92,2.323352466743187,1,0
0e8db005bb77abaaab8bf635b620fcfb,1,66.7428530833333,1,30.0,31.0,0.8706,2.33,0.92,4.92,1.5774597936554369,0,0
14c0d7f94a9c0ec597b313d7abeb7d38,0,110.26531605,2,60.0,62.0,0.8333,4.73,0.866666666666667,4.8,1.5882288719882562,0,0
66f91a1a9d20fdf8960eb30b09209a82,0,70.9621128166667,0,32.0,32.0,0.8333,4.73,0.866666666666667,4.8,3.722883753631315,1,0
44d20f419ebdc28602fa3eaab11b7053,1,55.3186779833333,0,5.0,5.0,0.8506,5.98,0.882352941176471,4.3,0.3041503979447284,1,0
0eeb29286bb66ac39e9dd71ede9df27b,0,69.8993677166667,0,19.0,19.0,0.8506,5.98,0.882352941176471,4.3,1.852831245962119,1,0
4605c245c729765b78dafe065aa43e84,0,57.7168364833333,2,25.0,27.0,0.8894,1.25,1.0,4.76,1.4955897643297527,1,0
e576696edcaf88fc704aab5c91f31900,1,30.6855501333333,1,22.0,23.0,0.8894,1.25,1.0,4.76,0.6988701023428353,1,0
d9ca2871a8d79e417f300322f6f95244,0,70.0226524666667,1,31.0,32.0,0.8894,1.25,1.0,4.76,2.7175016987070446,0,0
7c8c74cd6006159e4da517cec6bb3cfa,1,41.0667268166667,0,19.0,19.0,0.8894,1.25,1.0,4.76,3.3617497430035206,1,0
5dc25cd3c1c3d5a4b4d8f14a01f09ef4,0,71.53532035,1,15.0,16.0,0.8894,1.25,1.0,4.76,1.4042486785502082,0,0
888fd486008433b5a4776aa0bc2e6b65,1,69.9561355,4,48.0,52.0,0.8894,1.25,1.0,4.76,1.4994015608130051,1,0
9fb1452dcabd1307b1b16a41ddd60f56,1,64.7979086166667,4,67.0,71.0,0.8894,1.25,1.0,4.76,1.088178620878814,1,0
150b6eba777d561b5d099ceb1a6b3c5f,0,67.8258775166667,2,4.0,6.0,0.8887,1.57,0.92,4.76,1.228270919656237,1,0
6b25ddfbb9317d5ec543b918af6cf7c7,1,60.612551733333305,0,43.0,43.0,0.8887,1.57,0.92,4.76,4.44397206952356,1,0
f807d28f86624e9dfd583f694e7ee78a,0,71.4481132666667,3,26.0,29.0,0.8887,1.57,0.92,4.76,2.7037118191025433,0,0
d6fcae0454e36c07844aeae532f320f3,0,55.3174547666667,1,8.0,9.0,0.8889,1.44,0.72,4.96,1.5345834841091932,1,0
b0c5cbb11b9873cbc794a7eebe7e2b64,0,61.2923016833333,0,30.0,30.0,0.9034,0.96,0.96,4.84,1.8032978619826576,1,0
c3ec842bd5f05d5cb0671760d38db201,0,47.0431468166667,0,51.0,51.0,0.8791,0.94,1.0,4.68,1.5096654376304635,0,0
0b898576899e0956aaba7f8df49c67c7,0,51.6811751833333,3,34.0,37.0,0.8791,0.94,1.0,4.68,4.752826099794732,0,0
ef92bcfe1bd8b4d10ca563af740cc5e1,0,57.9448989666667,1,64.0,65.0,0.8791,0.94,1.0,4.68,1.1144445502832754,0,0
1b60370a4f2d23b095f833da93b6be31,0,64.5586397666667,4,106.0,110.0,0.9099,0.98,1.0,4.84,0.6060878001846092,1,0
6648ead5d3e3e983ddb97442ffba3967,1,98.12697596666669,0,24.0,24.0,0.9099,0.98,1.0,4.84,4.0617866137519885,1,0
b53a84bd807cd7ee5eea560da3174825,1,76.5733403166667,1,58.0,59.0,0.9099,0.98,1.0,4.84,0.20949129490697904,1,0
1390c94337265daa75028182c97f749c,1,77.9148355333333,2,98.0,100.0,0.9099,0.98,1.0,4.84,0.6811183850145061,1,0
719dd521a6a7f412b366715780ea85d4,0,44.2272443333333,2,24.0,26.0,0.9099,0.98,1.0,4.84,1.3852888646020303,0,0
a6b87cee9d71cfe23248757bf47e8301,0,57.831859400000006,1,23.0,24.0,0.9099,0.98,1.0,4.84,2.1764107466745575,1,0
7e243087cc590f2b19b251f6d01d2b25,1,99.5968622166667,1,47.0,48.0,0.9099,0.98,1.0,4.84,4.801048463428965,1,0
c8df0fa85b348bb6c9bd47ad0a47180d,0,105.153752883333,3,57.0,60.0,0.8808,1.5,0.92,4.8,1.4695321937932162,1,0
1c59fd2647355c522c60ed40ead7a27f,1,64.7639952166667,2,22.0,24.0,0.8854,1.58,0.84,4.52,1.4232540162031821,1,0
9dda378d48bb76849e29e1675be518e4,1,57.3898824333333,0,66.0,66.0,0.8736,2.43,0.68,4.96,3.976094096885675,1,0
58184f987893439b6aa759eb37b092e9,1,52.7582821,0,14.0,14.0,0.8736,2.43,0.68,4.96,2.717461580152533,1,0
1dacdb745fdefb26aad20aff9bf55c32,1,99.63299065,3,208.0,211.0,0.8846,1.13,1.0,4.88,0.6734198424915732,1,0
4a5ef1215b493321899e0b5f0a1d3c7a,0,42.3382599166667,1,32.0,33.0,0.8846,1.13,1.0,4.88,2.986228930323665,0,0
b3f408d3105507b8cf4db6016b4c1dba,0,71.8990015,4,68.0,72.0,0.8846,1.13,1.0,4.88,4.242952282686661,0,0
8ee62189a0a2b2cafbb881dd866586a5,0,71.2509247833333,3,29.0,32.0,0.9035,1.5,1.0,4.72,1.9599556301492576,1,0
c24a19a2ad39eeee551df6bd8535d43d,1,72.83530375,2,47.0,49.0,0.9035,1.5,1.0,4.72,1.433980206092939,1,0
ef5ca06e342ec5429b20e071f4a10353,0,64.7186435833333,0,7.0,7.0,0.823,4.17,0.96,4.88,1.1231774955444003,0,0
739da0865a3e917e7f12ce8da46d492e,0,71.2797028166667,1,9.0,10.0,0.8112,3.4,0.96,4.92,1.3013982196284397,0,0
b3f755ee617b885397506731d5fc08a7,1,73.5487419833333,5,29.0,34.0,0.8824,1.08,0.96,4.76,1.8008431540650887,1,0
ade2128f4b401bfb916006f1c253958a,1,55.6749233833333,1,32.0,33.0,0.8824,1.08,0.96,4.76,0.947737615755915,1,0
395ea8d5ac600704693e9225c3d609fe,1,97.1886441333333,2,94.0,96.0,0.8824,1.08,0.96,4.76,2.3351428136287695,1,0
2154655f4b2f3976e3f659472ce96f6f,1,69.6081904333333,2,34.0,36.0,0.8824,1.08,0.96,4.76,4.183811021405911,1,0
8b2051293d94629ba7be575693329d4a,1,75.82104428333331,1,47.0,48.0,0.8824,1.08,0.96,4.76,3.8303320338119775,1,0
70768ba5c40fde6bdb2f0ee3cab03b43,1,50.586561983333304,0,5.0,5.0,0.8824,1.08,0.96,4.76,3.368845901239756,1,0
30e8ee505baafa895edb358a17764a94,1,50.670539966666695,1,31.0,32.0,0.8694,1.5,0.96,4.88,2.1297484047180895,1,0
20b25f812a7caab724d9a6d0e4cd44ac,1,76.3491594166667,4,50.0,54.0,0.8694,1.5,0.96,4.88,2.708687575923107,1,0
14df8660f70f7eae67373750bb226d28,0,51.8689539,0,12.0,12.0,0.8617,1.73,1.0,4.67,0.9045509691150596,1,0
d2988223773a6ad174da6c6e1c9b2800,0,52.9621321666667,2,18.0,20.0,0.8617,1.73,1.0,4.67,0.7766928229086525,0,0
b88da07fd98c2cd80639ee40f95be059,0,45.7981362166667,2,19.0,21.0,0.8863,1.21,1.0,4.96,6.120441870467017,1,0
19f1e51acbbb5ce56c077e5658fc5563,1,98.6224134833333,7,52.0,59.0,0.8863,1.21,1.0,4.96,0.9806451974059209,1,0
52b8bad86413cd799aab152f53b5264d,1,62.5804393166667,2,51.0,53.0,0.8863,1.21,1.0,4.96,2.988839303589884,1,0
67faac493184a1e196626184de8f1a9b,0,63.110669200000004,2,32.0,34.0,0.8863,1.21,1.0,4.96,0.9879570377996743,1,0
8dab3a23c967c364c4d3e996d3fe9d9c,1,61.731590883333304,0,14.0,14.0,0.8863,1.21,1.0,4.96,0.04999960987435301,1,0
330d2dda95ae8c77179282ad44077abc,1,68.42054595,0,1.0,1.0,0.8863,1.21,1.0,4.96,1.4840263553660957,1,0
d96bde7e9faa8593e1db127ec18c4c4d,1,50.7002279333333,1,32.0,33.0,0.8863,1.21,1.0,4.96,1.7697484027690948,1,0
064405fed490ae90adfe1a5a8c6bc21a,0,48.5591536,1,24.0,25.0,0.8741,1.52,1.0,5.0,1.4843935811079307,0,0
3ae9953fb3ca527bbfba658ca4c67614,0,79.7049577166667,1,26.0,27.0,0.8741,1.52,1.0,5.0,0.7201166704669499,1,0
06c6a26d14865887bc74879e12e378c3,0,59.1802520166667,5,60.0,65.0,0.8741,1.52,1.0,5.0,0.6715356657159378,1,0
8e9d667c6718d2c83ae0a3d9ec7edfe7,0,44.57194295,2,23.0,25.0,0.9003,1.19,1.0,4.96,3.2797467329867276,0,0
787ccaefc6c5b6c1a53776992071fdff,1,76.5515424333333,1,29.0,30.0,0.9003,1.19,1.0,4.96,3.4701642700560713,1,0
4d8e5484ea4d101ff31b7f034a7f93f4,0,60.9552089,3,19.0,22.0,0.9003,1.19,1.0,4.96,3.0726486608374204,0,0
40a215e3a367cb9b92e432f058ad4a5b,0,43.9292340833333,0,30.0,30.0,0.9003,1.19,1.0,4.96,0.6190009186201854,0,0
425d5606efda32932d00affca054e118,1,58.8362322333333,1,35.0,36.0,0.9061,1.3,1.0,4.96,2.855909760224001,1,0
5940ec9b5c3de99132c4fca8c53a34cd,1,84.69565931666669,2,21.0,23.0,0.9061,1.3,1.0,4.96,3.3636462460464456,1,0
38c1651ebb382e6aec36421d9e68398d,1,108.002652216667,1,16.0,17.0,0.8916,1.44,0.92,4.84,0.6200696439842952,1,0
32c38364150066aaea1ace8125e6a236,1,124.35165055,1,78.0,79.0,0.8916,1.44,0.92,4.84,1.3763300985746718,1,0
243fc845564dbc9d85e7ccead8745c65,0,102.68677743333299,2,49.0,51.0,0.8914,1.4,1.0,5.0,3.0726486608585257,1,0
626b70049d7728b781a4a81a5f29d968,1,84.5199466166667,2,35.0,37.0,0.8914,1.4,1.0,5.0,3.220515533564867,1,0
0a58e327ba8ca1bf7429fb5a51922e99,1,77.60389063333331,3,68.0,71.0,0.8494,1.72,0.96,4.64,0.16525506345206847,1,0
77c3b1e044c1f08c75f8ecc537647d51,1,74.5631076,7,45.0,52.0,0.8494,1.72,0.96,4.64,1.4031635597129395,1,0
c8ed2d66ec9b566d746398f56d7b8e54,0,57.9497399833333,2,15.0,17.0,0.8494,1.72,0.96,4.64,4.324156079957653,0,0
d374f458ece79b6a48b994fd5b57d9f8,0,82.6138041833333,2,34.0,36.0,0.8494,1.72,0.96,4.64,3.9987277134386807,1,0
0a4122e7ac52eac6b938daa82ede82a8,0,73.8283064666667,1,39.0,40.0,0.8494,1.72,0.96,4.64,0.2846849501050306,0,0
d1166b3c7d91ba426fc92112dc409f29,1,83.9656228166667,2,71.0,73.0,0.8494,1.72,0.96,4.64,3.889620462636099,1,0
035236438f8488acd2db9af80a6efafc,1,52.92845845,2,18.0,20.0,0.8494,1.72,0.96,4.64,4.2739895189755845,1,0
1cfd06fb8a42a8a26b77c08d8f0cfba6,0,70.5800563,0,103.0,103.0,0.8494,1.72,0.96,4.64,2.3936829653309206,0,0
9f718fe6a88f44991b9dff5565ee7297,1,84.7919679,3,14.0,17.0,0.8942,1.23,0.96,4.68,3.3788684982534134,1,0
32dd6a6d2c290b55ef6eb2f7095ed4a6,0,42.5625180166667,0,22.0,22.0,0.8517,2.25,0.96,4.88,0.3010838096148158,0,0
89cf0a9912758c98e604f5f33657259d,1,51.3086940333333,1,8.0,9.0,0.8517,2.25,0.96,4.88,1.999774239584131,1,0
f1f3a41ab75a95fb06aad8080a0f6c34,1,69.3407884333333,3,22.0,25.0,0.8517,2.25,0.96,4.88,0.12597100930414148,1,0
f231d418cb636751824793500b37ca1f,1,57.1544099166667,6,31.0,37.0,0.8965,1.32,1.0,4.76,0.7657980869301798,1,0
b1ca34e28213de97a4040d9668703381,1,82.8525444666667,4,66.0,70.0,0.8965,1.32,1.0,4.76,1.7055875822310371,1,0
40e91d3bd17d4c44c63f7b6bcf3a5b5e,0,75.3008257,3,74.0,77.0,0.8471,1.29,1.0,4.96,1.9842067579677198,1,0
f5acd25cda7b29f1b82253e4322ca56c,1,50.11353605,2,25.0,27.0,0.8471,1.29,1.0,4.96,3.3886102383983374,1,0
5798603a1f6456fb12666a93dfcffd90,1,88.7140618333333,4,24.0,28.0,0.8471,1.29,1.0,4.96,1.3954183846078934,1,0
2d0080d876642f37ea51635bf917d0f5,0,74.9958374166667,5,20.0,25.0,0.8567,1.75,0.92,4.96,4.801048463430406,1,0
d13e90990a3bfaa32f77a21f9d118734,0,82.6094783833333,0,29.0,29.0,0.8567,1.75,0.92,4.96,4.362621170443037,0,0
03eb7b5ca9aa579342bd7533944beaa6,0,51.6872397666667,1,35.0,36.0,0.8567,1.75,0.92,4.96,0.18842479510694518,0,0
aafc765551d9ffe7dadde9f79cc10663,1,229.03167303333302,5,215.0,220.0,0.8366,1.81,1.0,4.52,2.1376153345636073,1,0
63e59e3842f1a2946b53e04642710bc9,1,81.7506965666667,2,70.0,72.0,0.8366,1.81,1.0,4.52,1.379166778999153,1,0
2b54ba88fa02a7d9ab35900a3d1192c4,1,68.4769976833333,2,24.0,26.0,0.8366,1.81,1.0,4.52,0.04883589438064382,0,0
b904f4f0490182a5967832275900e43b,0,107.813288266667,0,22.0,22.0,0.8633177727783984,2.19,0.5,4.849341890790174,1.4445965643525278,0,0
12652f379ff45fc3b00977d36bd6e0a8,1,45.546898183333305,0,41.0,41.0,0.8758,1.27,0.96,4.84,1.5209657068707694,1,0
e794dfafa002dedd597a57434317462b,1,88.1670278666667,0,13.0,13.0,0.8758,1.27,0.96,4.84,1.7822064500234893,1,0
cf609c37a40bc3df15ee5b7483fc89cc,1,89.1937828666667,1,22.0,23.0,0.8758,1.27,0.96,4.84,1.634179076329199,1,0
e594704123505c79befd4921c2e1c661,1,41.74693775,1,17.0,18.0,0.8758,1.27,0.96,4.84,1.186616770782519,1,0
0b66da2129cf51ff12220a20617579cb,0,64.3791998333333,3,10.0,13.0,0.8955,1.78,1.0,4.92,1.0038394045758032,0,0
58f3602c92f89f6a5296c15c7744e1c9,0,106.382181816667,1,86.0,87.0,0.8955,1.78,1.0,4.92,4.350654406424737,1,0
35c8d6131642617dd90bb21d4bb0833b,0,61.19193885,0,22.0,22.0,0.8955,1.78,1.0,4.92,3.368845901239756,0,0
99a8f0c2ec069538787caaa211697c10,1,65.6024789333333,2,49.0,51.0,0.8612,1.3,0.96,4.8,4.0322478571565625,1,0
e82c9d79d074d90c0bc455ac463874cb,1,94.5391112666667,5,40.0,45.0,0.8612,1.3,0.96,4.8,3.8772740275848245,1,0
bf115af8f019ff1c11ac4a70d046d6a5,0,66.3296456833333,0,18.0,18.0,0.8978,1.44,1.0,4.8,1.5037076766621564,0,0
87539d5e37bd195e450320aa7605ee60,0,117.048903,5,103.0,108.0,0.8978,1.44,1.0,4.8,3.2253229594665855,0,0
9cc58553fd20d86bebb2537a970b8cd1,1,58.08636705,0,72.0,72.0,0.8713,1.47,1.0,4.92,1.2039690283871363,1,0
28a9283efd7e608e0f2a2e1d4a7c403a,1,72.85077700000001,1,44.0,45.0,0.8633177727783984,2.19,1.0,4.849341890790174,2.610879242342892,1,0
